Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:03,0:00:16,"Često se vraćaš na ovo da su muškarci kondicionirani na taj način, žene su kondicionirane na taj način, vraćamo se oboje na te feminine i meskline nekakve karakteristike."
0:00:19,0:00:31,"Meni je to vječno pitanje da li je to istina, da je utjecaj zapravo tog kondicioniranja toliko velik, a koliki je zapravo utjecaj naše biologije."
0:00:32,0:00:40,"Ja imam tu fenomenalnu priliku sad recimo svaki dan promatrati kako funkcionira moj kćer, kako funkcionira moj sin."
0:00:40,0:01:30,"On je još uvijek jako mali, imate četiri mjeseca, kćer je dvadeset dva mjeseca ali nismo mi još uvijek nju uspjeli toliko kondicionirati niti njega naravno još manje društvo još pogotovo još nije do te razine i ono što sam do sada vidio mi se čini da postoji i znam sad neću reći hrpu itede ali postoje znanstvenici, postoje stručnjaci, postoje psiholozi koji govore da ne možemo zanemariti tu činjenicu da smo mi biološki drugačiji i da možda ove neke stvari koje navodimo kao kulturološki uvjetovane feminin ili meskulin."
0:01:30,0:01:38,"Ja vjerujem da žena recimo može imati i više meskulin karakteristika, manje feminin karakteristika."
0:01:39,0:01:50,Ali ja se tu slažem recimo sa Petersonom iako čak dosta ljudi njega malo tu smatra i da govori krive stvari.
0:01:52,0:02:11,"Da, kada gledaš ono recimo kad bi uzeli gausu u neku krivulju ili tako nešto i kad bi pogledali ekstreme, znači uvijek ćeš ekstreme naći, znači maskuline ekstreme ćeš naći u muškarcima, feminine ekstreme ćeš, znači te karakteristike ćeš naći u ženama."
0:02:14,0:02:19,Tako da Šta ti misliš o tome?
0:02:20,0:02:24,Da li ima istine šta u to ipak biologiji?
0:02:25,0:02:36,"Da, super zanimljivo pitanje i važna tema o kojoj nešto znam, ali ne mogu reći da sam sve pročitala i sve proučila."
0:02:39,0:02:49,"Nikad nisam rekla da su, ne mislim ni da si ti to rekao, ali samo želim reći, ne mislim da su žene i muškarci isti, isto kao što ne mislim da su sve žene iste i svi muškarci isti."
0:02:49,0:03:15,"Pa onda kad gledamo ga u svoju krivulju da postoji jedna vjerojatnost, vjerojatnost da će muškarci, da će većina muškaraca biti na određeni način, a onda većina, tojest ne tako, nego veća je vjerojatnost da ćemo naći ženu koja se više brine za odnose, a veća je vjerojatnost da ćemo naći muškarca koji se više brine za nekakav napredak i neovisnost itede."
0:03:17,0:03:46,"To pitanje biologije i društva i društvenog utjecaja Tko god je studirao psihologiju zna da koliko god postoje pokušaji istraživanja te biološke karakteristika i neki su ono na bebama od par mjeseci za koje, kao što ti kažeš, vjerojatno je pre rano da bi bile pod utjecajem društva nužno."
0:03:47,0:03:56,Zapravo u psihologiji to pitanje nature versus nurture i vječno pitanje i nebitno pitanje na kraju.
0:03:58,0:03:58,Zašto?
0:03:59,0:04:30,"Zato što je kultura i društvo toliko isprepleteno s našom biologijom, postoji istraživanja da geni, naši geni se mijenjaju pod utjecajem iskustva iz prošlih generacija, znači postoji ono pamćenje stanice, postoji način na koji se DNK mijenja, kažu, trudni miševi koje se nauči da se boje okusa vanilije jer im se dodaju elektrošokovi, rađaju miševe koji imaju stresnu reakciju na boju vanilije."
0:04:31,0:04:50,"Ne zato što je to biološki, ali nešto u evoluciji, nešto u predivnoj snazi moći prirode koja uključuje i naše društvo jednostavno utječe na to da smo mi povezani sa svime, da to ne možemo odvojiti."
0:04:50,0:05:01,"E sad, neki put se ti razgovori, ta diskusija i taj diskurs koristi zato da se neke druge možda ideje ili aspiracije potaknu."
0:05:02,0:05:20,"Meni je to kako da kažem svaka diskusija o tome, volim o tome pričati, moja mama je velika feministica i bila predavač na ženskim studijima i ja sam okružena razgovorom o tom što je to, je li to ovo ili je ovo."
0:05:22,0:05:34,"Ali svaki taj razgovor je zapravo nekako završio u, kako da kažem, da ne bude bezobrazno, onako prazno, no, okej i što ako je biološki i što ako je društvo."
0:05:34,0:05:54,Tako da ja se vodim time da je sve kultura jer naša kultura potiče iz biologije i naša kultura utječe na našu biologiju i zapravo je na kraju krajeva onako meni osobno je možda čak bih rekla i nebitno je li.
0:05:55,0:05:56,Samo nešto želim reći.
0:05:57,0:07:25,"Kad govorim o maskulinim, jedno su one neke osobine koje onda kažem osobine koje nam je društvo priredilo da je, ok prihvatljivije je za ženu da je ovakva, a prihvatljivije je za muškarca da je ovakvo, ali Ali postoji ona jedna razina iznad, to je razina arhetipska razina, jungovska razina, razina ono što sam rekla, maskulini princip, feminini princip, apsolutno se slažemo u ovome što si ti rekao, postoji u svima nama je i anima i tojest u meni je animus kao maskulini princip, a u tebi je anima kao feminini princip i tebi je na van možda recimo da će netko reći fenotip ako govorimo biološki će biti maskulino, ali taj dio tebe anima ima feminine principe i imaš sposobnost i kapacitet ovisno kakav u kojim osobinama, ali imaš kapacitet i za biti ranjiv i za biti nježan i za biti vulnerabilan u smislu povrijeđen, a da se ne moraš stalno uzdizati i pobjediti i biti u kompeticiji s drugima, nego da možeš i surađivati i da vidiš vrijednost zajednice, da vidiš da znaš kad se kad trebaš pitati za pomoć."
0:07:26,0:07:35,"Sad kad ja ovo govorim, mi znamo da ja govorim o ženskim osobinama, a to je zato što je društvo to nekako prenamijenilo."
0:07:38,0:07:38,Pa apsolutno da.
0:07:39,0:07:47,"Možemo reći, postoji recimo kad bi imali deset ženskih karakteristika ili ženskih i deset mesklinih ili kako se kaže, muškarnih."
0:07:48,0:07:49,"Da, mesklinih."
0:07:49,0:07:50,Ja samo koristim tu.
0:07:51,0:07:58,Idemo reći postoji dvadeset karakteristika i to su i sada i muška i ženska osoba može imati jedne i druge karakteristike?
0:07:59,0:08:38,"Ali postoji taj dio, zato sam spomenula Junga i arhetipove, postoji taj dio principa i tu je opet važno ono da su i biologija i kultura povezane, isprepletene i da mi ne možemo zanemariti da netko tko ima viši testosteron od nekog drugog da ima veću potrebu za kompeticijom, da ima više samopouzdanja, da ima prodorniji pogled na budućnost, planiranje, da čisto u muško u konstituciji muškog spola je jedna stabilnost vertikalna."
0:08:38,0:08:51,A i tu onda Jung kad pričamo o principima on nije i nekad mislim i Junga isto kao i Freuda kritiziraju da potiče te rodne uloge i da potiče tu rodnu razliku.
0:08:51,0:08:52,U stvarnost ne bih ulazila u tome.
0:08:53,0:09:14,"Meni je samo bilo zanimljivo vidjeti da i maskulini princip ima onaj wounded dio, onaj toksični dio i feminini princip ima onaj wounded dio i kad smo učili o Jungu, moj mentor je rekao priroda je feminini princip, znanost je maskulini princip."
0:09:14,0:09:23,"Ne zato što žene ne mogu biti u znanosti, zato što žene ne mogu biti doktori, to nema veze s tim, kao što smo rekli, svatko od nas ima i feminine i maskuline principe unutar sebe."
0:09:24,0:09:31,"Danas ja možda imam više maskulini princip jer se moram predstaviti, jer moram tu nešto reći, biti jasna, jasnoća, direktnost."
0:09:32,0:09:34,Sunce je maskulini princip.
0:09:36,0:09:46,"Mjesec, tajnovitost, kako da kažem, neindirektnost, možda čak i manipulacija."
0:09:47,0:09:51,"Ako idemo u taj wounded dio, manipulacija, to su feminini principi."
0:09:51,0:09:55,"Ne zato što su žene manipulativne, nego to je taj princip."
0:09:56,0:10:37,"I kad smo učili to i kad smo govorili o prirodi, na primjer, kao o femininom principu, jako sam došla iz feminističkog okruženja, evo ga, feminini princip, kako predivne ove sve karakteristike, mi žene smo tako čarobne, ja sam krivo to gledala, on je rekao ima i toksični dio, ima i toksični dio, priroda ubije mačića koji ne može stajati na nogama, priroda žrtvuje, priroda se ne brine u grupi mrava da svi mravi prežive, to je ne nužno toksično, ali to je taj feminin princip."
0:10:38,0:10:48,"Mi znamo u smislu, feminini princip zna da da bi nastavila život, nešto treba umrijeti."
0:10:49,0:11:01,"Ako gledamo simbolički, žensko tijelo prolazi period ovulacije, cvjetanja koji prima život i prolazi period poplave."
0:11:03,0:11:05,"Sve umire, sve se izbacuje."
0:11:06,0:11:09,"Ja moram pustiti, priroda prolazi taj ciklus."
0:11:09,0:11:21,"Ona dođe do jeseni i kaže ide sve, sve što nije iskoristilo, što nije rodilo plodom, ja odbacujem da bi sljedeći ciklus dobio život."
0:11:23,0:11:42,"A maskulinni princip koji je medicina gdje evo sad svatko mislim hvala Bogu ono će dobiti lijek, izliječit će se, nećemo ići na masu nego idemo na pojedinca, na nekakvo ono fokus na pojedinca, kažem i oboje i pozitivno i negativno, to želim dočarati."
0:11:43,0:12:03,"Ja imam osjećaj da razgovor i diskusija o ovome što su feminine, što su meskulinske karakteristike između partnera i općenito diskusija u društvu nekom je izuzetno bitna da bi mi razumjeli Zeitgeist današnjih odnosa."
0:12:04,0:12:12,"Ali mi sad stalno govorimo o muškarcu i ženi, postoji drugi odnos, evo, ok, danas ćemo se fokusirati na ove tradicionalne recimo."
0:12:16,0:12:23,"Imam par nekih odgovora, ne odgovora nego kao komentara na ovo što si govorila do sada."
0:12:25,0:12:46,"Prvo, mislim da si zapravo spominjala epigenetiku kad si govorila da ono što smo naučili recimo danas kroz društvo, nebitno šta prvo dolazi kokoš i jaje, biologija ili kultura, zapravo to se sve nekako prenosi na sljedeću generaciju i ta sljedeća generacija nosi u sebi sve ono što je zapisano u genetski kod od generacije ranije."
0:12:47,0:13:11,"I onda sam se sjetio jednog zapravo primjera i shvatio da jedini način kako to možemo saznati, ako želimo saznati šta je prvo, šta je kokoš, tojest jaje, biologija, nature ili nurture je kroz socijalni eksperiment na onom primjeru sigurno si čula za onaj primjer majmuna u kavezu sa bananom."
0:13:13,0:13:14,Koji primjer ima puno?
0:13:14,0:13:23,"Pet je majmuna unutra i tih pet majmuna stavili su ih na sred kaveza, stavili ljestve, na vrhu tih ljestvi su banane."
0:13:24,0:13:29,"I sad prvi majmun krene gore prema bananama, kada on uhvati tu bananu sve ih strese struja recimo."
0:13:31,0:13:35,"Dođe sljedeći majmun, krene i on i njega, puh, kaže ovo nešto ne valja."
0:13:35,0:13:40,I sad treći kad krene on ga istukuje ali više nitko ne ide skužiti se to nešto ne valja.
0:13:41,0:13:49,"I sad ubacu novog majmuna, znači jednog izbace van, ubacu novog koji nikad to nije vidio i on krene po banani svega na tuku kužiš."
0:13:50,0:13:53,I to je zapravo sad taj nekakav socijalni eksperiment.
0:13:53,0:14:16,Sad zamislite da mi imamo pusti otok žena koji se odgaja ono skroz sa izraženim mesklim karakteristikama a da postoji jednak broj muškaraca koji se odgajaju u potpunosti sa femininim karakteristikama.
0:14:17,0:14:19,Znači da je to od početka na narativ.
0:14:21,0:14:23,I da prođe dvije generacije.
0:14:23,0:14:25,Baš me zanima kako bi ti ljudi izgledali.
0:14:26,0:14:27,"Da, i mene isto."
0:14:27,0:14:37,"Evo, kad si sad to postavio, nadala sam se da me nećeš pitati što mislim jer je jako teško pretpostaviti."
0:14:39,0:14:49,"Ja bih, znači ovaj pustinjski otok opet nosi svoju genetiku i društva i biologije za mene u mojem kontekstu."
0:14:52,0:14:57,I onih koji su se rodili ako znamo da je prije par generacija to bilo.
0:14:57,0:15:01,"Ili recimo da ih samo izvučemo, stavimo u ono, zamrznemo."
0:15:01,0:15:03,Neka prođe tisuću godina.
0:15:05,0:16:00,"Ali postoje, mislim, postoji i novi način odgoja u smislu, znam ljude, psihoterapeute i psihologe i one koji se ne bave tim, ali koji vide te razlike između svoje muške i ženske djece i koncentriraju se da kod ženske djece se fokusiraju na sve što može, na poticanje samopouzdanja, neovisnosti, zato što znaju da će društvo već odraditi onaj drugi dio i kod svoje muške djece se fokusiraju na emocije, izražavanje, empatiju, ranjivost jer znaju da će društvo se već pobrinuti za onaj ostali dio i žele time imati osobe koje su integrirale ta dva dijela, tojest tih dvadeset karakteristika što ti kaže koje nećemo nazvati niti maskulinim niti femininim."
0:16:01,0:16:21,"Još jedan komentar na ono što si govorila, spomenula si feminizam u jednom trenutku sad kad pogledaš svijet u zadnjih sto godina, dvjesto godina tristo evidentno je da su žene bile u nepovoljnijem položaju nego što su muškarci."
0:16:22,0:16:30,Ali ono što sam ja primijetio da uvijek priroda pa tako i čovjek kao dio prirode uvijek pokušava uhvatiti balans i nekakvu ravnotežu.
0:16:31,0:16:39,"I kad god imaš nekakav ekstrem, na taj ekstrem se odgovara ekstremom na suprotnoj strani."
0:16:41,0:17:38,"Isto tako, zapravo mislim da zato danas u Cajtgajstvu dolazimo do tih problema i nesuglasica u današnjim odnosima između muškaraca i žene, zato što žena da bi stvorila ravnotežu recimo u društvu i da bi ona sebe pozicionirala kvalitetnije je morala ekstremno odgovoriti na to što se događalo prije sto dvjesto tristo ne znam koliko godina i manje i manje čak znam neke priče ne znam da li je istinita i potvrđena da čak u švedskoj žene nisu mogle glasati do sedamdeset i neke godine ali švedska koja je trebala biti liberalna da tako da uvijek svaki ekstrem ima odgovor koji je usmjeren na drugom kraju te polarnosti."
0:17:42,0:18:25,"Mislim da je isto problem i to je ono kad potičemo obrazovanje, kad potičemo nekakvu razinu razmišljanja i kritičkog razmišljanja u društvu, želimo da svi nekako mogu razmišljati o problematici na jednoj idejnoj razini, a ne na osobnoj razini, da mi možemo razgovarati o našem društvu, a da ja ne mislim da si ti nešto oduzeo od mene i da muškarci su ti koji la la, a žene su te koji la la i onda su žene te koji imaju ekstremni odgovor na muškarce."
0:18:26,0:18:32,"Ne, mi živimo u društvu i to društvo utječe i pozitivno i negativno na nas oboje."
0:18:34,0:19:11,"I kad gledam, kad kažeš ovaj ekstremni odgovor, mislim da su žene da bi preživjele nakon, tojest tijekom emancipacije da bi preživjele budući da su, ako govorimo o sufražetkinjama, znači na čistom početku samo htjele dobiti ta prava koja muškarci imaju, a što se dogodilo na kraju Simone de Buvach kaže, žene su dobile pet poslova, ne taj jedan koji su htjele, koji imaju i muškarci nego su im ostali i poslovi brige o kući i poslovi brige o djeci i poslovi brige o mužu u smislu intimnih odnosa."
0:19:11,0:19:15,"Ona kaže, žene imaju noćni posao, žene imaju posao nakon što dođu s posla."
0:19:16,0:19:22,"To je recimo neki tradicionalni feminizam, onaj početni val, ali to je istina."
0:19:22,0:19:36,"Puno žena danas kad ja gledam po internetu se želi vratiti u smislu ne nužno vratiti da nemaju pravo na glas, ali vratiti u smislu ja ne želim raditi, ja želim se brinuti za svoju djecu."
0:19:37,0:19:40,I to je feministički u smislu da žena može to i zabrati.
0:19:41,0:19:50,"I feminizam barem kako ja gledam na feminizam ne kaže da žene moraju raditi i da moraju sve isto raditi kao muškarci niti da mogu, mi nismo jednaki."
0:19:52,0:20:19,Mi nismo jednaki u nekim stvarima niti fizičkim niti aspirativnim niti i to nije poanta da li smo nejednaki zbog biologije ili smo i nejednaki zbog društva i sigurno smo nas dvoje jednaki od nekih od mene prema nekim drugim ženama ili tebe sa nekim drugim muškarcima u usporedbi tako da ono to je možda i glupo da sam i uopće to išla u to i spomenula to.
0:20:20,0:20:31,Ali ako gledamo žene su morale preuzeti maskuline osobine da bi ih se vidjelo kao jednake muškarcima.
0:20:31,0:20:44,"Moj feminizam, ono kako ja gledam, i to se često krivo naziva, to je sad postalo i taj neki soft female era i feminine energy."
0:20:44,0:21:05,"Da, da, ne, nego ja bih voljela vidjeti društvo koje će jednako vrednovati posao tete u vrtiću koji može obavljati i žena i muškarac, naravno, ali koje će biti jednako vrijedan u društvu, pogledu društva kao i menadžer u nekoj firmi."
0:21:06,0:22:11,"Ali tu dolazi do potrebe za dekonstrukcijom cijelog kapitalističkog sustava i do potrebe transformacije, evo opet se vraćamo na tu riječ, transformacije društva u kojem će, u kojem će feminine, opet moramo to napraviti, feminine karakteristike ili nešto što se tradicionalno povezivalo sa ženama, gdje će to to isto biti vrijedno, gdje će asertivnost i agresivnost i znanje i intelektualizam biti jednako vrijedan kao nježnost, kao odgoj djece, gdje će stvoriti pedeset mjesta za neku firmu biti jednako vrijedno tojest da će se to jednako gledati kao odgojiti dvadeset klinaca u vrtiću i otvoriti vrtić naprimjer u Zagrebu gdje će to biti pothvat."
0:22:13,0:22:17,"Da, mi smo imali borbu hoće li upasti dijete u vrtić ili neće."
0:22:19,0:22:41,"Iako, znači vjerujem da mi treba jedna tisuća potpisa na ovu tematiku da bi uopće shvatio šta se događa a onda tako zamislite sad nas dvoje ćemo provesti ne znam koliko vremena razgovarajući o tim temama i očito i konzumiramo vjerojatno to i kroz nekakav sadržaj, možda diskutiramo to sa svojim prijateljima i poznanicima"
