Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:21,0:00:25,Evo lijepi pozdrav ponovno pateru Sinišu i Štambuku.
0:00:25,0:00:26,Tema je egzorcizam.
0:00:26,0:00:30,"Kao što smo naveli, ja sam donio Siniša jednu knjigu koju ja imam doma."
0:00:30,0:00:32,"Dakle, zašto sam je donio?"
0:00:32,0:01:51,"Ne zbog toga da se hvalim da ja imam doma, nego je to knjiga koju može zapravo svatko, ja sam je tako nabavio jer me ova tema zanimala odnosno pisao sam o njoj, može je kupiti, to je izašlo je u izdanju evo kršćanske sadašnjosti u Zagrebu u siječnju dvije tisuće deset godine zove se egzorcizmi i druge prošlosti dakle ovdje u ovoj knjizi su egzorcizmi oba oblika egzorcizma onaj takozvani manji deprekativni i ovaj veći imperativni ajde nam malo objasni kakav je to manji i kakav veći odnosno kako izgleda obred egzorcizma dakle egzorcist u rukama ima upravo ovu knjigu zar ne dakle hoćeću reći egzorcizam nije nikakva tajna, dakle to nije nekakav mistični obred koji se izvodi u javnoj sobi, znači ovo se može nabaviti u bilo kojoj knjižari na kamatu, recimo tako da je egzorcizam javni čin crkve, javni čin, službeni čin crkve, međutim se ne odvija na ulici, ne odvija se u javnosti upravo radi zaštite osobe i njezinog identiteta i njezine recimo renomea ili što već ovaj već dostojanstva recimo to tako."
0:01:53,0:02:01,"Dakle, postoji kako sam spomenuo dva ta egzorcizma manji ili deprekativni."
0:02:02,0:02:14,Njegova je karakteristika to da se molitva upućuje Bogu da intervenira na dobro ove osobe da je oslobodi od teškoća koje imaju.
0:02:15,0:02:18,"Dakle, deprekativni ili mali egzorcizam."
0:02:19,0:02:50,"Dok čim je ovaj drugi oblik koji nazivamo imperativnim i velikim egzorcizmom zapravo molitva se, zapravo to nije molitva nego je to naredenje, zapovjed zloduhu u ime Crkve odnosno Krista koji je Crkvi dao tu moć da napusti dakle ovaj život te osobe koja je ugrožena."
0:02:51,0:03:04,"Dakle to su dva osnovna tipa i u smislu otkletvene molitve su dakle, spadaju u manje egzorcizme, recimo tako."
0:03:05,0:03:07,"Kako izgleda egzorcizam, dakle, molitva?"
0:03:07,0:03:13,"On se ne odvija čak niti u jednom činu, ljudi znaju odlaziti po više puta na molitvu."
0:03:14,0:03:36,"Da, evo ono što sam vam vidio u nekim podcastima stranim, dakle, egzorcisti koji su bili intervjuirani, oni su primijetili da je zapravo danas čak smanjen broj potpunih oslobođenja od vlasti zloduha."
0:03:36,0:03:36,Zbog čega?
0:03:36,0:03:45,"Zbog toga što smo mi na neki način u dobroj mjeri napustili Boga, napustili vjeru u smislu vjerske prakse."
0:03:46,0:04:17,"Prije se, nakon misije molila molitva sveto Mihaelu, mi znamo da je Isus, mislim u Mateji, u Evanđelju što su Talijani uveli, odnosno prihvatili, dakle u oči našu i oslobodi nas od zloga, ne od zla kao kategorije, evo nečega što nije dobro i što nas tlači itede Ja mislim da je njihova biskupska konferencija odobrila upravo promjenu liturgijskim tijelima."
0:04:17,0:04:23,"Evo, ja bi naše vjernike svakako potaknuo i na molitvu sv."
0:04:23,0:04:36,"Mihaelu i kad mole privatno, dakle kad mole za sebe u svojoj kući itede da mole i oslobodi nas od zloga, jel?"
0:04:37,0:04:40,To je sasvim u redu.
0:04:42,0:05:10,"Ne treba inzistirati sada da se svi molimo od zloga nego je već ustaljeno od zla, ali u privatnom životu pogotovo kada su svjesni toga rata koji se vodi između Boga i zloga, a čije je pokrište zapravo svaka ljudska duša, mi smo teritorij borbe Boga i Sotone za našu dušu, za našu vječnost."
0:05:11,0:05:21,"Prema tome, svjesni te borbe, toga rata koji traje čitav naš život, zapravo mi smijemo moliti oslobodi nas od zloga."
0:05:22,0:05:45,"Zanimljiva li ova knjiga odnosno molitvenik ima upravo jedan dio koji se odnosi na vjernike gdje kažu da je onaj dio koji mogu moliti vjernici, to je u dodacima, dakle govori upravo o tome da se mogu moliti pojedini psalmi, dakle evo prošli koje vjernici mogu privatno upotrijebiti u borbanju protiv moći itmina."
0:05:45,0:05:55,"Dakle to su molitve koje postoje u svetom pismu, dakle to nisu neke molitve koje treba posebno izmišljati i formulirati."
0:05:55,0:06:09,"Dobro, one su inspirirane na psalmima i psalmi u načelu jesu u samom činu velikog egzorcizma se recitiraju psalmi."
0:06:10,0:06:16,Ali ovdje imamo pet molitava koje vjernici mogu moliti ako osjećaju.
0:06:16,0:06:25,"Ali ono što je preduvjet svega ovoga, dakle ne možemo mi molit krunicu a onda živjeti u teškom grijehu."
0:06:25,0:06:35,"Ta krunica se ne pika onda, dakle moramo uspostaviti prvo red prema Bogu, ne mogu štovat majku Božju a psovat Boga."
0:06:36,0:06:40,A nažalost takvih primjera ima.
0:06:40,0:07:00,"Neću reći nisam upoznat s postotkom, ali postoje, postoje dakle osobe koje jednostavno nisu tu nadošle, nisu, nisu, nisu, ne žive svjesno svoju vjeru nego na jedan što bi paternikić rekao magijska svijest odnosno magijski način dohvaćanja."
0:07:00,0:07:04,"Aha, kad ja pročitam ovaj tekst onda će meni biti dobro, jel?"
0:07:05,0:07:19,"Nećete biti dobro ako ste u teškom grijehu, ako se nisi ispovijedio davno, ako ne ideš na misu itede Misa je za je zapravo najuzvišeniji čin koji čovjek može dati i dužan je dati Bogu."
