Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:03,0:00:56,"Užvijem Boga Oca, sve mogućega, Stvoritelja neba i zemlje, sa Krista, sina, njegova, jednoga gospodina našega, koji je začet po Duhu Svetom, Marije Djevice, Pilatom, u roj pokopan, sašao na pakao, veći dan, odnosno od mrtvih, sašao na nebesa i odesno Boga Oca, sve mogućećega će doći i suditi žive i mrtve, temelju Duha Svetoga, Crkvu Katoličku u čisto svetištenjeg grijeha muče tijela i život vječni."
0:00:57,0:00:57,Amen.
0:01:06,0:01:17,"Krv naš svadanji dan nam danas, posli nama duge naše, kojim i otpuštamo dužnicima našim i nas na."
0:01:20,0:01:28,"Zdravo Josipe pravedni, zaručniče svete Bogorodice, djevičanski oče Isusa Krista koji neka nam umnoži vjeru."
0:01:29,0:01:37,"Sveti Josipe moli za nas, po tome primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo."
0:01:38,0:01:38,Amen.
0:01:46,0:01:55,Sveti Josipe moli za nas da po tome primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo.
0:01:55,0:01:55,amen.
0:02:03,0:02:13,"Sveti Josipe, molim za nas da po tome primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen."
0:02:16,0:02:22,"Kako bi jašaj na početku, tako i sada i vaza i u vijeke vjekova, amen."
0:02:24,0:02:34,"Srpljivi i ponižni Sveti Josipe, nas sve za svoju djecu, budi nam uvijek dobar i jedan otac., amen."
0:02:44,0:02:57,"Kruh nas vada i daj nam danas, pusti nama duge naše, kako i mi otpuštamo dužnicima našim, ne uvedi nas u napast, nego izbavi nas od zla."
0:02:57,0:02:57,Amen.
0:02:58,0:03:05,"Zdravo, Josipe, pravedni, zaručniče svete bogorodice i jevičanski oče Isusa Krista kojeg si žarko volio."
0:03:05,0:03:22,"Sveti Josipe, m pravedni zaručniče svete Bogorodice, djevičanski oče Isusa Krista kojeg si žarko volio."
0:03:22,0:03:48,Sveti Josipe moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen.
0:03:56,0:04:21,Sveti Josipem moli za nas da po tvome primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen.
0:04:28,0:04:37,sveti Josip moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen.
0:04:45,0:04:54,Sveti Josip moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen.
0:05:01,0:05:27,"Sveti Josip, molim za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo Amen."
0:05:35,0:05:52,"Sveti Josip, molim za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo A amen kako bi jašli na početku tako i sada i valza i u vijeke vjekova amen."
0:05:53,0:06:03,"Lagi, strpljivi i ponižni sveti Josip, uzmi nas sve za svoju djecu i budi nam uvijek dobar i vjeran otac amen."
0:06:04,0:06:14,"Oče naš koji jesi na nebesima, sveti se ime tvoje, dođi kraljestvo tvoje, budi bolja tvoja kako na nebu tako i na zemlji."
0:06:20,0:06:28,kojim mi otpuštamo dužnicima našim i ne uvedi nas u napast nego izbavi nas od zla.
0:06:28,0:06:28,Amen.
0:06:38,0:06:46,"Sveti Josip, molim za nas da po tvojem primjeru sve to živimo i u nebu vječno važanstvo zadobijemo."
0:06:47,0:06:47,Amen.
0:06:56,0:07:06,"Sveti Josip, molio za nas da po tome primjeru sve to živimo i u nebuljišno važenstvo zadobijemo Amen."
0:07:44,0:07:52,"Zdravo Josipe pravedni, za avićunče svete Bogorodice, djevičanski oče Isusa Krista koji je tebe slušao i ljubio."
0:07:52,0:08:01,"Sveti Josipe moli za nas, na po tvojem primjeru sveto živimo i u nebu vječno blaženstvo za dobijemo amen."
0:08:02,0:08:10,"Zdravo Josipe pravedni, za avićunče svete Bogorodice, djevičanski oče Isusa Krista koji je tebe slušao i ljubio."
0:08:11,0:08:15,"Sveti Josipe moli za nas, na po tvojem primjeru sveto živimo i u nebu vječno blaženstvo za dobijemo amen."
0:08:30,0:08:38,"Sveti Josip je moli za nas, da po tvome primjeru sve to živimo i u nebu vječno blaženstvo."
0:08:38,0:08:39,Zato dobijemo amen.
0:08:48,0:08:57,"Sveti Josip je moli za nas, da po tvome primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen."
0:09:06,0:09:15,Sveti Josipen moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen.
0:09:24,0:09:31,Sveti Josipen moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo.
0:09:33,0:09:34,Amen.
0:09:34,0:09:37,Slava ocu i sinu i duhu i svetu.
0:09:37,0:09:43,"Kako bi ja še na početku tako i sada i vaza i u vijeke vjekova, Amen."
0:09:45,0:09:55,"Lagi, strpljivi, ponižni, sveti Josipe, uzmi nas sve za svoju djecu i budi nam uvijek dobar i vjeran otac."
0:09:55,0:09:56,Amen.
0:10:04,0:10:09,"Kruh naš, vladaj nam i daj nam danas i odpusti nam duge naše."
0:10:10,0:10:17,kako i mi otpuštamo dužnicima našim i ne uvede nas u napast nego izbavi nas od zla.
0:10:18,0:10:18,Amen.
0:10:26,0:10:35,Sveti Josipem moli za nas da po tvojem primjeru sve to živimo u nebu vječno blaženstvo zadobijemo.
0:10:35,0:10:36,Amen.
0:10:44,0:10:53,Sveti Josipem moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen.
0:11:01,0:11:10,Sveti Josipen moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvo zadobijemo amen.
0:11:18,0:11:27,Sveti Josipen moli za nas da po tvojem primjeru sve to živimo i u nebu vječno blaženstvostvo zadobijemo amen.
