Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:12,0:00:29,"Ono što je iz ovog primjera jasno da nisu samo političari ti koji mogu krojiti taj strateški razvoj Hrvatske i ono nešto o čemu ste pričali unazad zadnjih deset godina čak i kada niste bili u politici, pričali ste o tome tko doista vlada Hrvatskom."
0:00:29,0:00:46,Našao sam baš jedan video na osnovu čega sam i napravio većinu pripreme ovog podcasta gdje ste dvije tisuće petnaest godine pričali odgovaraju na pitanje tko doista vlada Hrvatskom i temeljna teza koja mi se tamo svidjela bila je treba razlikovati tko je na vlasti a tko vlada Hrvatskom.
0:00:47,0:00:51,"Sada da ponavljate tu tezu, to predavanje, biste li ponovili to isto?"
0:00:52,0:01:05,"Ponovio bih jer ono što se događa globalno već desetljećima je da je sfera ekonomije i financija je progutala sferu politike, negdje više, negdje manje."
0:01:06,0:01:30,"Mi u Republici, dakle kao zajednici slobodnih građana u kojem svatko od nas ima dio suvereniteta koji iskazujemo na izborima kada taj svoj suverenitet prenosimo na naše izabrane zastupnike koji onda u zakonodavnoj vlasti nas zastupaju i koju u svakom trenutku možemo opozvati, dakle na sljedećim izborima ako ne prije."
0:01:32,0:01:50,"Koliko god mi bili nezadovoljni politikom, politika je bolja od svega drugoga, a ono sve drugo je da ekonomija i financije, ta sfera, potpuno proguta političku scenu i da vi više ne možete ni na što utjecati."
0:01:50,0:02:05,"Dakle da vam oni serviraju nešto što privremeno izgleda kao politička igra da vi odigrate tu predstavu izlaska na izbore tobože biranja, a da su karte već unaprijed ne samo podijeljene nego ni odigrane."
0:02:05,0:02:08,E to je ova opasnost koja danas prijeti Hrvatskoj.
0:02:09,0:02:15,Ta sjena što personalizira sada Vujnovac tojest onaj koga je stvorio ili tko je iznad njega.
0:02:15,0:02:20,Da jednostavno politika postane sluškinja krupnih ekonomskih interesa.
0:02:20,0:02:22,Tu je onda republika mrtva.
0:02:22,0:02:34,E mi mislimo da to još nije završen proces i da se možemo tome oduprijeti i ostaviti sferu politike suvereno.
0:02:35,0:02:38,Tko se uopće treba za to boriti i kako uopće se boriti protiv toga?
0:02:39,0:02:40,Aktiviranje.
0:02:40,0:02:46,"Ljudi se moraju angažirati, dakle moraju osvijestiti da je to velika stvar, prvo da imaš svoju državu."
0:02:47,0:02:55,"Vrlo često se u zadnje vrijeme vraćam na to, vi imate narode koji su puno brojniji od Hrvata, a nemaju svoje države i pate se zbog toga."
0:02:55,0:02:56,Uzmite Kurde naprimjer.
0:02:57,0:03:13,"Vi imate narode koji imaju puno veću tradiciju i kulturu i povijest i veće i bolje gradove nego što su to Hrvati kao što su Katalonci, pa s tim imaju Barcelonu takav grad, pa nemaju svoju državu."
0:03:13,0:03:30,"Dakle, to što je spletom povijesnih okolnosti i odlučnog vodstva u tom trenutku generacija naših roditelja ostvarila, a to je da imaš svoju slobodnu državu, da unutar nje imaš izbor i da sam sebi biraš zakonodavca, to je golemo postignuće."
0:03:30,0:03:43,"E sad na našoj generaciji da odigra drugo poluvreme, da tu državu dovede u red, da Hrvatska postane najbolje mjesto za život Hrvata i drugih koji žive s njima, a ne da toliko ljudi sreću traži negdje drugo."
0:03:44,0:03:52,To je drugo poluvrijeme koje treba dobiti i stvoriti Hrvatsku koja će opravdati sve one žrtve koje su ranije generacije dale za nju.
0:03:52,0:04:04,E sada da bi se do toga došlo mora biti veća kritična masa slobodnih svjesnih ljudi koji imaju svijest što znači biti građanin Republike.
0:04:05,0:04:09,"Dakle da ti stvarno imaš dijelić suvereniteta, da imaš mogućnost angažiranja."
0:04:09,0:04:11,Netko će se angažirati politički.
0:04:11,0:04:23,"Ja sam sa četrdeset do četrdeset pet godine sam solio pamet drugima u funkciji nekog javnog intelektualca pa ha ha vidio je iz Metkovića nisu ovo oskužili, trebalo je ovako, trebalo je onako."
0:04:23,0:04:25,"Ali onda se zapitaš čeka, ali što ja radim?"
0:04:26,0:04:31,Jesam li ja svoj neki mali talent koji mi je dao zakopao u zemlju?
0:04:31,0:04:36,Imam li ja hrabrosti stati na crtu s tim ljudima?
0:04:37,0:04:46,"Dakle ljudi bi se trebali općenito više angažirati, netko će se angažirati izravno politički, netko će kroz civilno društvo, netko će volontirati, netko će sutra stati pa prikupljati potpise."
0:04:47,0:04:57,Ali moraju biti svjesni da nema tko drugi nego da je stvarno došlo vrijeme da svako od nas treba se pogledati u ogledalo i zapitati se a što sam ja učinio da bude drugačiji.
0:04:57,0:05:12,"Točno, točno, slažem se tu s vama u potpunosti jer kao da na razinu, kao da ne osjećamo identitetski kada se događa nešto loše u zemlji, ni sa ekološke, ni socijalne, ni sa političke strane i onda kao da ma netko će drugi to riješiti, ne moram se ja tu aktivirati."
0:05:12,0:05:24,"Kao da smo nekakvi gledatelji koji gledaju film i sad nam se ne sviđa kakav se film odvija ili evo još bolji primjer, ajde igra se neka utakmica, Hrvatska igra neku utakmicu u nekom sportu gdje puno ljudi igra."
0:05:25,0:05:32,"I sad ponašaju se kao da oni gledaju to s tribina ili gledaju na teveu ali ne, ti si na klupi i ti trebaš zavijazat kopačke i."
0:05:33,0:05:36,Zašto se ne osjećate onda sebi da je baš on dio te udarce?
