Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:00,0:00:07,"jako je čest narativ genetike i onoga što smo dobili rođenjem, što smo dobili od svojih predaka."
0:00:08,0:00:31,"Kako komentirate recimo epigenetiku i kako komentirate zapravo našu sposobnost da kroz dizajniranje životnog stila utječemo na promjenu svog općenitog stanja bića, zdravstveno stanje itede kroz svoje navike i svakodnevne neke aktivnosti?"
0:00:31,0:00:33,"Super pitanje, odnosno konstatacija."
0:00:34,0:01:01,"Dakle, gledajte, sedamdesetih godina kad smo pronašli DNA, RNA itede i kad smo rekli evo kromosomi, genetika, mi nemirimo ništa protiv svoje genetske karte, s tim smo rođeni i tako će nam se onda dogoditi ove bolesti itede I onda je na stoljeća godina bilo je onda tada ovaj, dakle jako puno se o tom pisalo, radilo, dakle genetika je otkrivena i ne možemo se mi protiv nje boriti."
0:01:02,0:01:22,"Međutim, onda na sreću su postojali ljudi kao što je Bruce Lipton koji je malo se umorio od toga, on je i studentima pričao o toj genetici, onda je shvatio da je to zapravo malo ipak pretirano, toliko se, to je onda znači de facto ti puštaš sudbinu svoju u ruke genetici i ne želiš si pomoći na neki način."
0:01:22,0:01:26,"Znači to je defeatistički stav, totalno da ne možeš ništa napraviti protiv."
0:01:26,0:01:46,"I on je onda onaj eksperiment napravio pa je dokazao da se zapravo možemo mi svojim mislima masu toga napraviti, možemo kompletno promijeniti, dakle aktivirajući neuroplastičnost, promijeniti i izliječiti se i napraviti masu stvari za boljitak svoj i dulje živjeti, zdravije živjeti i sve ostalo."
0:01:46,0:02:13,"Onda su ga tamo oni njegovi kolege malo krivo gledali pa zapravo nije više poslije bio na Stanford nego je otišao negdje na Karibe i tamo živi i uživa i predaje i dokazuje dokaz Dokazuje, dokazuje sve ovo što sam rekao, de facto je epigenetika je nešto, znači utjecaj okoline, utjecaj naših misli, utjecaj različitih impulsa iz okoline je taj koji je važan i mi moramo to osvijestiti i micati."
0:02:13,0:02:27,"Znači, sad baš smo nedugo imali neka istraživanja da čak e-polution, zagađenje zraka je jedan od čimbenika rizika koji može utjecati loše na to da dođe do moženog udara, do srčanog udara, do povišenog tlaka."
0:02:27,0:02:36,"Znači, baš ono što sam rekao, svi smo jedni s drugima povezani i atmosferski tlak je taj koji djeluje na naš tlak u organizmu, znači to sve je."
0:02:37,0:02:49,"zaista u vezi i mi smo ti koji možemo, moramo prepoznati što od toga kod nas nije usklađeno na neki način i onda to u svom životnom stilu stvarno možemo promijeniti."
