Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:05,0:00:07,Gdje smo mi u svemu tome?
0:00:08,0:00:13,"A kad smo mi u pitanju to, trenutno moramo prije svega pitati gdje je NATO Savez."
0:00:14,0:00:29,"Ovih dana, kad se spominje akvizacija Grenlanda, spominje se kupovina, ali isto tako spominje se vojna invazija što bi praktički srušilo NATO legitimitet, NATO smisao na kraju krajeva ako će jedna članica napasti drugu."
0:00:31,0:00:32,Kako ti to komentiraš?
0:00:33,0:00:44,"Evo, radi li se možda o nekom planskom rušenju NATO saveza, možemo se kasnije nadovezati na Trumpove, ruske veze koje smo spomenuli, a koje je nemoguće zaobići u svemu tome."
0:00:44,0:01:00,"Puno je ljudi oko Trumpa koji su možda ne sam Trump, znamo da on koketira sa svim stranama, ima raznih izjava, to smo već do sad zaključili, ali puno ljudi oko Trumpa, pa čak i taj JD Vance izjavljuju razne proruske stvari."
0:01:01,0:01:05,Možemo li ove neke poteze pojednostaviti možda na tu razinu?
0:01:07,0:01:09,Ponovo krećemo od vrha piramide.
0:01:09,0:01:30,"On, on ne vidi nikakvu korist, on sa načinom na koji gleda svijet, a to je taj strogo transakcijski način, a sve je to začinjeno sa puno iluzija koje je ta, ne nužno on ili samo on, nego ljudi oko njega u načinu na koji gledaju pojedine događaje i pojedine odnose u svijetu, oni tu ne vide Ameriku."
0:01:30,0:01:40,"Oni NATO savez gledaju kao savez slabih u kojem Amerika plaća račune, a u kojem ostali parazitiraju, čak ne profitiraju nego parazitiraju."
0:01:41,0:01:54,"Kada to spojite sa činjenicom da oni sada već polako i potiho raspodjeluju interesne zone, oni naprosto tu ne vide nikakvu vertikalu na koju bi se nešto isplatilo igrati."
0:01:54,0:02:13,"Onaj dio gdje griješe, zanemaruju da postoje neke stvari koje su puno dublje od nečega što se događa u zadnjih godinu dana ili pet godina oko toga je li vojni izdatak sto milijuna dolara ili petsto milijuna dolara, postoje neki trajni interes i postoji neka dublja tektonika."
0:02:13,0:02:14,Što to konkretno znači?
0:02:14,0:02:32,"To znači da ovaj dio u kojem oni sve svaljuju na prijašnje demokratske administracije za koje kažu da su krvoločne ovakve, onakve pa stavljaju naglasak na ukrajinsku korupciju, ne na ukrajinsku borbu za njihov obrambeni rat od nekoga tko je snažniji i tko je zaista krenuo na njih čizmom."
