Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:22,0:00:24,Dobrodošli u podcast Mrežnica.
0:00:24,0:00:31,"Po drugi put, gotovo nakon tri mjeseca, sjajan geopolitički i ekonomski analitičar Aleks Saša Krajner, naš je gost."
0:00:32,0:00:33,Poštovanje.
0:00:33,0:00:36,"Poštovanje, hvala na pozivu, Arijana, i pozdrav svima."
0:00:37,0:00:38,Hvala vama na dolasku.
0:00:40,0:00:47,"Na prvom našem druženju rekla sam za vas analitičar svjetskog glasa, umeđu vremenu ste to potvrdili."
0:00:47,0:00:50,Douglas McGregor vas je nedavno citirao.
0:00:51,0:00:57,Mnogi vas analitičari svjetski citiraju ili se pozivaju na vaše analize.
0:00:58,0:01:06,"Ponovno ću reći čest ste gost stranih podcasta, dakle čovjek koji jako puno zna, naše gore list."
0:01:06,0:01:07,Uvijek volim to.
0:01:10,0:01:23,"Lijepo, pa gledajte, znači ja sam iz Rijeke, otišao sam u svijet onda kada je vjerojatno jako puno mladih ljudi tome nekako stremilo da se ide na zapad."
0:01:24,0:01:38,"Evo, život me vodio kuda me vodio, a mene je od uvijek valjda, valjda je na mene ostavio utisak rat koji smo doživjeli u Hrvatskoj ranih devedesetih."
0:01:39,0:01:48,"I taj rat me je onako dojmio na način da sam se uvijek pitao kako se to uopće može desit, odakle ti ratovi, šta se zaista dešava."
0:01:50,0:02:13,"I od onda nekako nastojim pobliže pratiti situacije i razvoj događaja i recimo da prema onome što smo doživjeli u bivšoj Jugoslaviji i onda u Hrvatskoj sam nazirao da će se ta neka ratna događanja opet krenut, odvijati međutim ovaj puta na višoj razini odnosno između Rusije i Zapada."
0:02:13,0:02:27,E i onda se to počelo i odvijati i odvija se još dan danas i nekako ne mogu si pomoć a da ne nastojim sam sebi to protumačiti na najbolji način kako mogu.
0:02:28,0:03:10,"I između ostalog moja profesija je vezana na financijska tržišta, tako da ekonomska i financijska dimenzija svega toga ima nekakvu možda i presudnu ulogu u tim svim događajima, tako da s vremenom se meni nekako u glavi iskristalizirala izvjesna slika, kako bi rekao neka mentalna karta svijeta koja je valjda važna važeća i nekako izvjesna predviđanja koja sam možda prije par godina isformulirao su se onda obistinila."
0:03:10,0:03:15,I evo tako je to krenulo i eto odgasom mrežnica.
0:03:16,0:03:20,Da i dobro vam ide i lajkam rodni grad.
