Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:00,0:00:02,"Poštovani gledatelji, dobro vam večer."
0:00:02,0:00:07,"Prosvjedi u Iranu traju već 13 dana i, sudeći prema informacijama, jačaju iz dana u dan."
0:00:08,0:00:13,Pristižu informacije o značajnom broju poginulih i sukobima između prosvjednika i iranskih policijskih snaga.
0:00:14,0:00:16,"Iran je i danas, kao i u 20."
0:00:16,0:00:19,"stoljeću, popište borbi između istoka i zapada."
0:00:20,0:00:24,"Gospodine Kolakušić, kada je u modernom dobu počeo interes zapada za Iran?"
0:00:25,0:00:31,"Pa prvo moramo znati koji je onaj starinski povijesni naziv Irana, Persija."
0:00:32,0:00:37,"Persija je bila veliki osvajač, veliko carstvo, veliko prostranstvo."
0:00:38,0:00:38,U 20.
0:00:39,0:02:24,"stoljeću sve se to nešto mijenja, to već na početku, čini mi se, jedna tisuća devetsto osamdeset godine otkrivena je nafta nafta je bila pokretač cijelog svijeta tada jednako kao i sada znači sve države koje imaju naftu su u iznimnom fokusu svih svjetskih sila što je zanimljivo što se tiče Irana a to je da je jedna tisuća devetsto četrdeset početkom drugog svjetskog rata znači Velika Britanija i Rusija koje su znali da moraju imati dovoljno nafte da bi se mogli suprotstaviti nacističkoj Njemačkoj su zajedno preuzele ajmo tako reći Iran i tamo počele je vaditi naftu i tamo je već jedna tisuća devet makar je već i prije nastala perzijska naftna kompanija jedna tisuća devetsto dvadeset godine znači taj dio prostora su zajedničkim snagama zamislite vi to jel često se zaboravlja da je velika britanija i sovjetski savez su bili veliki znači partneri bili su zajedno protiv nacističke njemačke i tada je znači značaj Irana bio ogroman kasno kasnije se naravno kao i u brojnim drugim državama uključile i SAD u iskorištavanju te nafte i položaj Irana zbog tih ogromnih nalazišta nafte na drugom kraju svijeta, znači imamo nalazišta Venecuele, jedan kraj svijeta i SAD, imamo Saudijsku Arabiju i imamo treće područje, a to je područje Irana koje je iznimno značajno zbog svoje nafte."
0:02:24,0:02:26,Koja je vlada u Iranu prije Islamske revolucije?
0:02:26,0:02:32,Poznato je da je prije te revolucije Iran bio prozapadno orijentiran barem kad se radi o društvenoj eliti.
0:02:33,0:03:52,Od od jedna tisuća devetsto dvadeset pet pa sve do iranske muslimanske revolucije jedna tisuća devetsto sedamdeset devet godine što je uistinu impresivno razdoblje vladala je kraljevska obitelj pahlavi tu su se mijenjali znači očevi sinovi itede pa i sad imamo čak situaciju gdje se reza pahlavi koji živi u američkim državama vidi kao budući nositelj vlasti u iranu makar to nije previše vjerojatno znači i čak je i tu dinastiju je ostavila i ta koalicija između velike britanije i Sovjetskog saveza četrdeset jedan samo je sin naslijedio od oca a isto to tu vlast je cijelo vrijeme podržavala i sjedinjene američke države što je tu bitno znači cijela obitelj i veliki dio znači veliki dio intelektualnih i svih ostalih elita pravnih i ta ekonomskih itede su se školovali na zapadu i to vrijeme i rana je bilo znači apsolutno prozapadno orijentirano što se sve promijenilo jedna tisuća devetsto sedamdeset devet godine a zašto je ta muslimanska revolucija bila uspješna?
0:03:52,0:04:03,Zato što je ruralno i hajmo reći većina stanovništva u Iranu je izrazite muslimanske vjeroispovijesti.
0:04:03,0:04:12,Mi imamo dvije osnovne vrste hajmo ih tako nazvati muslimanskog vjerovanja imamo suniti i šiiti.
0:04:13,0:05:00,"Suniti predstavljaju devedeset posto populacije svih muslimana na svijetu međutim u Iranu je devedeset posto predstavljaju šiiti znači to su oni koji vjeruju da je muslimanska, znači da jedino pravo na, ajmo reći tumačenje Kurana i tumačenje Islama imaju direktni potomci proroka Muhameda koji je bio čini mi se u sedam stoljeću napisao, smatra se da je on napisao Kuran i smatra se dakle šijiti smatraju da sve što je rečeno su mogli reći, znači oni koji su bili nasljednici direktne linije proroka Muhameda."
0:05:01,0:05:03,Što se dogodilo nakon Islamske revolucije?
0:05:03,0:05:57,"Kako je preuređeno društveno uređenje i kakvu politiku vodi Iran od jedna tisuća devetsto sedamdeset devet pa sve do danas jedna tisuća devetsto sedamdeset devet godine kao glavni vođa znači Iran ima podjelu između vjerskog vodstva i onog klasičnog znači Iran ima predsjednički sustav i parlament on ima dakle sve te godine sva ta desetljeća u Iranu postoji i predsjednik irana i ovaj i parlament i vrhovni vođa vrhovni vođa je bio homeini a danas je hamnej znači hamnej vlada kao ukupni vođa ajmo tako reći, glavni autoritet i autoritet koji je važniji i od predsjednika i od parlamenta iako parlament formalno donosi zakone, ali Homein ih može staviti izvan snage."
0:05:57,0:06:15,Znači kada bismo to usporedili sa nekadašnjim predsjedničkim sustavom u Hrvatskoj kojeg smo zvali polupredsjednički sustav ili sustavom nekim drugim predsjedničkim državama gdje znači predsjednik države je mogao ne potpisati zakon.
0:06:16,0:06:27,"Znači zakona nema, a sadašnji Ustav koji je ono ja bih rekao smiješan, erha kaže predsjednik mora potpisati zakon, što je suludo."
0:06:27,0:06:30,"Znači ako on mora, zašto se uopće traži da ga on potpisuje?"
0:06:30,0:06:33,"Kakva je to volja, kakva je to uloga predsjednika?"
0:06:33,0:06:34,Znači to je presmiješno.
0:06:35,0:06:44,"Tako da doslovce, znači onim pravim ovlastima čak iznad predsjedničkih ima vrhovni vođa u Iranu."
0:06:45,0:06:56,"I on je iako predstavlja crkvu, on je taj koji odlučuje o zakonima, može ih staviti, znači oni ne nastupaju ako ih on ne potvrđuje kao što smo imali u Engleskoj."
0:06:56,0:07:06,"Engleska kraljica je morala potvrditi svaki zakon, samo što je ona to radila automatizmom kao što to radi i funkcija predsjednika u erha trenutno."
0:07:06,0:07:14,Znači imamo vlast koja proizlazi iz vjere a ne iz glasanja na listićima.
0:07:14,0:07:31,"Znači vi kao građanin Irana imali ste pravo izabrati svoje predstavnike u parlament, međutim da li će koji zakon važiti ili ne važiti u Iranu, na kraju je ipak odlučivao vjerski vođa."
0:07:32,0:07:37,Znači u čemu se razlikuje Iran od brojnih drugih država na svijetu.
0:07:38,0:07:45,Razlikuje se upravo u toj iznimnoj vjerskoj pripadnosti svih građana Irana.
0:07:46,0:07:56,"Tamo je znači u posto tamo ima ljudi koji su ono ajmo reći ateisti na prste jedne ruke, oni se broje u tako malom broju postotaka."
0:07:56,0:08:06,"Znači tamo su gotovo svi vjernici ali različitih oblika, različitih oblika muslimanske vjeroispovijesti."
0:08:07,0:09:04,"Najširi, najširi znači pripadnici ajmo ih nazvati nacionalnih manjina to bi bili perzijanci njih, njih je negdje oko šezdeset posto od nekih petnaest do dvadeset pet posto pretpostavlja se da ima azera to nisu oni azabeđanci nego posebna vjerska skupina i imamo kurda oko deset posto kurdi su suniti znači i azeri i perzijanci su šiiti to su iznimno važne razlike kao što imamo kršćanstvo koje ima ortodoksnu crkvu koji pripada rusija srbija crna gora veliki dio ukrajinskih itede građana i imamo katoličke vjeroispovijedi kao što su španjolci, hrvati, talijani i bezbrojne druge nacije unutar Europe."
0:09:05,0:09:14,Tako da tu je ta razlika jako važna i jako bitna i ona utječe i na vodstvo i na sve.
0:09:16,0:09:29,"Ono što smo imali vladavinu kraljevske obitelji Pahlavi, to je ona je bila bazirana u suprotnosti na te, na muslimansku vjeroispovijed zato što je ona imala kraljevstvo."
0:09:30,0:09:53,"Imala je kraljevstvo koje je bilo orijentirano na građanstvo i tu je muslimanska vjeroispovijest je bila dosta potisnuta što je jako teško kada imate tako izraženu, ali je to bilo moguće zato što je bila ogromna vojna i ekonomska pomoć šaku Rezu Pahlavi i ostalima iz Sjedinjenih Američkih Država."
0:09:54,0:09:54,Zašto?
0:09:55,0:10:03,"Zato što je mir u Iranu je jako bitan za cijelu regiju, za cijelu regiju."
0:10:04,0:10:19,"Znači vladavina koja nije bila orijentirana toliko na vjeru, je iznimno značajna i za nastanak i razvoj Izraela i za jako puno toga."
0:10:19,0:10:30,"Nitko ne želi da se Iran raspadne iako Kurdi žele napokon dobiti svoju državu, ali onda to imamo, što imamo?"
0:10:30,0:10:43,Kurdi žele odvojiti se i od Turske itede itede to bi izazvalo ogromne ratove i ekstremnu nesigurnost na tom području.
0:10:44,0:10:57,"I Sjedinjene američke države žele promijeniti muslimanski, muslimansku vlast nad Iranom i stvoriti neku vrstu građanskih, ali znaju da to nije jednostavno."
0:10:57,0:11:03,A nije jednostavno zbog toga što nema nitkoga tko je dovoljno popularan i moćan da bi preuzeo tu vlast.
0:11:04,0:11:25,"Kao što imamo i sad u Venecueli, u redu, maknuli smo Madura, Madura smo mogli maknuti zato što on nije bio tako popularan u Venecueli iako je bio dosta popularan, ali ne tako frenetično popularan kao što je to bio Hugo Chavez ili koliko je to još više alham ne i danas.."
0:11:25,0:11:27,Sada dolazimo do ovih prosvjeda.
0:11:27,0:11:29,Koji je ključni razlog za njihovo izbijanje?
0:11:29,0:11:37,"Je li to ekonomska komponenta, inflacija i slabljenje valute ili ideološka komponenta odnosno otpor vjerskoj vlasti ajatolaha?"
0:11:37,0:11:46,"Tu postoje tri elementa, znači siguran sam da postoje tri elementa iako se treći element jako negira u mainstream medijima."
0:11:46,0:12:44,"Znači prvo imamo ekonomsku nestabilnost, inflaciju i sad pazite, inflacija je trideset posto pa mislim da je toliko realna inflacija i u hrvatskoj pa nema ničega znači inflacija od trideset posto predviđa se da će ona biti nekih pedeset posto ali tu je ira napravio ogromnu pogrešku koja europska banka nije učinila do sada i oni su otprintali pravog novca u velikim količinama europska banka ne printa pravi novac nego onaj fiktivni kroz kredite i kroz itede i jednostavno nema potrebe za velikom upotrebom pravog novca vi kada imate ogromnu količinu uistinu otštampanog novca vama je put u inflaciju znači ogroman inflacija raste u nebo u vrlo kratkom razdoblju zato što i trgovci podižu cijene jako brzo i sami sebi kopaju tlo ispod nogu, ali to se tako događa."
0:12:45,0:13:00,"Do sada Europska banka i EU uspijeva levitirati u tom nekom enornoj proizvodnji eura, ali ne otprintanih eura, nego samo onih koji se nalaze na računima u bankama."
0:13:01,0:13:08,"Znači imali smo veliki porast cijena i to gdje su nastali, gdje su nastali prvi šokovi?"
0:13:08,0:13:34,"Na tržnicama, na tržnicama kod strane trgovaca, zato što je bila velika količina tog novca koji je počeo gubiti vrijednost i vi sad kupite proizvode po nekoj vrijednosti pa ih trebate prodati, a to je već izgubilo vrijednost, znači vi ste automatski u gubitku i upravo zbog tog odštampanog novca je došlo do financijske nesigurnosti u Iranu."
0:13:34,0:13:43,"Drugo, postoji znači naravno društvene mreže koje su bile dozvoljene u Iranu, sad vidimo da je to ugašeno i da tog više nema."
0:13:44,0:14:06,"Znači društvene mreže koje su širile prozapadne ideje, sliku kako je to lijepo živjeti na zapadu, kako je to sve dostupno, kako je standard enormno dobar i itede itede Međutim, stvoriti taj standard u Iranu koji je gotovo nemoguće."
