Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:00,0:00:02,"Poštovani gledatelji, dobro vam večer."
0:00:02,0:00:08,"Usporedivo sa sukobom Ukrajina-Rusija pojavljuje se još jedan sukob, ovaj put na zapadnoj hemisferi."
0:00:08,0:00:12,"Gospodine Kolokušić, što je u podlozi sukoba SAD-a i Venecuele?"
0:00:12,0:00:48,"Pa u podlozi sukoba je uvijek moć i novac, a konkretno se u slučaju Venecuele radi o nafti jer Venecuela je jedan od najvećih nalazišta nafte i najvećih zaliha nafte na svijetu i radi se o želji za nasilnom promjenom vlasti jer Sjedinjene američke države smatraju da su predugo socijalisti na vlasti i jednostavno oni smatraju da je sad došlo vrijeme da postave nekog svog na vlast nakon Čaveza i Madura."
0:00:48,0:00:51,Je li ovo sve što Trump radi u Venecueli u skladu sa međunarodnim pravom?
0:00:52,0:00:58,"Naravno da nije, to je upravo u diametralnoj suprotnosti sa međunarodnim pravom."
0:00:59,0:01:10,"Znači ono o čemu govorimo unutar EU, e Rusija sad krši međunarodno pravo, znači ovo je kršenje na potpuno identičnoj razini."
0:01:10,0:01:39,"Znači krši se temelji prava, vidjeli smo da u početku tih sukoba i igre potapljanja brodova, ali nažalost u realnom vremenu i sa pravim ljudskim žrtvama, znači SAD uopće nisu niti pokušale prikazati neki brod, evo tu smo našli nešto droge i mi tu imamo ajde bilo kakav razlog da bismo činili to što činimo."
0:01:40,0:01:41,Jednostavno ne.
0:01:41,0:01:52,Oni se igraju igre potapljanja brodica i smatraju da nikome ne moraju pa niti najmanje učiniti vjerojatnim da je istina ono što oni govore.
0:01:53,0:02:04,"Oni kažu mi smo to radili zbog droge, prekidamo puteve droge i šverc droge, da li droge ima, pa šta vas briga, mi smo rekli da je ima i to je to, kraj priče."
0:02:04,0:02:23,"Znači to su nevjerojatne stvari, znači u međunarodnim vodama potapati tuđe brodove, to je čin rata, znači to je po međunarodnom pravu rat, a ne neka legitimna akcija, znači jer ne postoji pravo koje bi takve akcije mogla proglasiti legitimnima."
0:02:23,0:02:30,Vrlo brzo se Trump s teme droge prebacio na naftu i izjavio da Venezuela mora vratiti SAD-u naftu koju je ukradla.
0:02:30,0:02:34,O čemu se tu radi i o kakvoj nafti zapravo priča?
0:02:34,0:02:40,Pa Venezuela je kao što sam rekao jedno od najvećih nalazišta nafte na svijetu.
0:02:41,0:03:07,"E sad ajmo neke brojke, znači SAD su već i ranije uvele određene sankcije itede zbog dva kruga nacionalizacije jer većina kompanija u Venecueli je bila znači ili američka ili je bila Velika Britanija ili Francuska itede i dva puta smo došli do nacionalizacije tih kompanija."
0:03:08,0:04:11,"Prvi puta je to bilo jedna tisuća devetsto sedamdeset šest a drugi put je to napravio hugo chavez jedna tisuća devetsto devedeset osam godine i sada prije nekoliko godina je u biti uvedena određena vrsta sankcija venecueli na izvoz nafte pa je tako u dvije tisuće dvadeset tri venecueli je Venezuela izvezla samo oko četiri milijarde dolara nafte, sirove nafte, dok je u isto vrijeme Saudijska Arabija sto osamdeset milijardi i dva najveća takmaca Rusija sto dvadeset dva i Sjedinjene američke države sto dvadeset pet milijardi znači ovdje se radi a potencijali znači potencijali Venecuele su preko sto trideset milijardi barela znači njihovi potencijali vrlo brzo mogu biti i veći od potencijala Saudijske Arabije."
0:04:11,0:04:51,"Znači radi se o nevjerojatnim iznosima novca, nevjerojatnim strateškim resursima itede I u biti, znači ta priča oko droge bila je u biti, hajmo reći, onaj neki scenarij koji je napisao netko u Hollywoodu, ali po narudžbi nekoga iz Bijele kuće u SAD-u i sad su rekli, ma dobro, ne treba nam to više, hajmo malo otvoriti karte i reći da mi ponovno želimo u potpunosti preuzeti i vlast jer bez preuzimanja vlasti ne možemo ponovno uspostaviti potpunu vlast na naftnim kompanijama unutar Venezuele."
0:04:51,0:04:58,Dojeme da zapadnu međunarodnu javnost nije previše briga za kršenje međunarodnog prava u odnosu SAD-a prema Venezueli.
0:04:58,0:05:02,Mogu li se tu povući paralele u odnosu Rusija-Ukrajina i SAD-a Venezuela?
0:05:03,0:05:26,"Pa imamo, znači imamo potpuno iste situacije s time da je možda i najgora situacija ona u Izraelu gdje svaki dan pogine djeca i žena koliko možda ne baš svaki, ali u dane kad Izrael ima malo veći napad pogine više žena i djeca nego što je poginulo u četiri godine rata između Ukrajine i Rusije."
0:05:27,0:05:30,Znači imamo potpuno različite naočale.
0:05:30,0:05:52,"E sad, zašto se tu za potpuno iste stvari, znači imamo dvadeset dva krug sankcija rusiji a izraelu znači koji stalno vrši genocid koji je okupirao preko devedeset posto teritorija palestine ne žele se izreći čak ni sankcije na lgb na LGBT i Eurosongu."
0:05:52,0:05:55,"Znači čak niti to, kamo li nešto drugo."
0:05:55,0:05:58,"Znači imamo sile, imamo sile."
0:05:58,0:06:12,Znači Sjedinjene američke države su najjača vojna sila koja je sada u korespondenciji sa Rusijom i novom ekstremno jakom vojnom silom Kinom.
0:06:13,0:06:17,"Dakle, imamo, sad imamo tri najjače vojne sile."
0:06:17,0:06:18,Što je Izrael?
0:06:18,0:06:38,"Izrael nije toliko jaka vojna sila, oni su jaki da se mogu obraniti od slabo naoružanih Palestine,inaca i različitih milicija unutar Libanona i da se mogu obraniti i od Irana itede Međutim, oni drže sav kapital na svijetu."
0:06:39,0:06:44,Znači Izraelska država i Židovi drže apsolutno sav kapital na svijetu.
0:06:45,0:06:53,Oni su vlasnici apsolutno svih kompanija na svijetu i svih farmaceutskih i svih banaka i kompletne vojne industrije.
0:06:54,0:07:03,"Dakle, možemo reći da postoji i četvrta najjača vojna i najjača sila, strateški najjača sila na svijetu, a to je Izrael."
0:07:04,0:07:13,"E sada, EU nikad nije imala nikakve svoje principe, znači govorimo o zadnjih deset godina."
0:07:14,0:07:17,Znači nikakvi tu principi i standardi nisu postojali.
0:07:17,0:07:22,"Znači ono, EU kao mali pas laje na onog kog smije."
0:07:22,0:07:50,"Znači smije lajati na Rusiju, nešto malo smije lavkati na Kinu dok protiv Izraela i Sjedinjenih američkih država ne smije niti izinuti, smije samo otrčati u neku kućicu i šutiti i ni glasa ne pustiti dok joj se ne kaže ajde sad malo laj, treba nam malo tvoje da ti nešto tu kao pričaš, da vi kao nešto tu postojite."
0:07:50,0:08:04,"Znači podjela svijeta je sada na uistinu četiri najjače strateške države, znači Rusija je država koja jedina ima sve."
0:08:05,0:08:13,"Znači ona uz vojnu moć, uz ogroman teritorij ima i apsolutno sve resurse koji su joj potrebni."
0:08:13,0:08:22,Znači dok to Kina primjerice nema jer je Kina enormni uvoznik nafte i još ko je čega.
0:08:22,0:08:25,"Znači, ali Kina nema nafte za svoju potrebu."
0:08:25,0:08:44,"Rusija ima apsolutno sve što joj treba, Sjedinjene američke države također imaju sve što im trebaju, samo oni to rađe iskorištavaju iz drugih država, čuvaju vlastite resurse maksimalno koliko mogu da bi što duže mogli opstati kao najveća strateška sila na svijetu."
0:08:44,0:08:48,Treba li konačno napustiti iluziju o sustavu pravila međunarodnog prava?
0:08:48,0:08:51,To uvjerenje mnoge države može dovesti do teških posljedica.
0:08:52,0:08:55,Trebaju li građani na međunarodno pravo početi gledati na pravi način?
0:08:55,0:10:02,"Pa građanima je jako teško promatrati stvari na pravi način, prvenstveno i zbog nedostatka edukacije o osnovnim stvarima kao što su logika, geopolitika itede Većina onoga što diljem svijeta ljudi mogu saznati u osnovnoj školi, srednjoj školi i poslije na sveučilištima je notorno isključivo bubanje nekih činjenica koje su potpuno nepotrebne u većini slučajeva i ne znači ništa, vi dobijete tamo neke papire, tako da je građanima jako teško shvatiti u redu, imamo pravo, imamo međunarodno pravo, a kako to da se to ne odnosi na sve, ali oni čak neće, mnogi neće čak ni razmišljati kako to da se to ne odnosi na Sjedinjene američke države, na Izrael, nego će reći a Rusija krši međunarodno pravo, a petšest do deset posto će reći da Rusija krši međunarodno pravo kao što ga krši i Sjedinjene američke države, Izrael i brojne druge države koje koriste silu."
0:10:03,0:10:16,"Znači građani EU žive u nekom babliću, babliću nekog blagostanja posljednjih desetljeća i oni jednostavno naivno vjeruju da je to blagostanje moguće zadržati u nedogled."
0:10:16,0:10:31,"Pa onda kažu kako je to moguće da netko želi ratovati u dvadeset jedan stoljeću itede ne razumijući da će ratova biti dok ima i ljudi međutim tako je lijepo lijepo je tako živjeti, zašto ne?"
0:10:32,0:10:59,"Ja se divim ljudima koji mogu u današnje vrijeme živjeti sa tim lijepim šarenim naočalama, smatrati da su ovoj ekscesi koji se sad kad završi rat između Rusije i Ukrajine to više nikad neće ponoviti u Europi, da rat ne može pokucati na njihova vrata iako oni koji su izabrali za čelnike u njihovim državama forsiraju rat u cijeloj Europi i cijeloj EU."
0:11:01,0:11:11,"Uglavnom, znači onaj temeljni zakon i prvi zakon koji je postojao od kada čovječanstvo postoji, a to je zakon sile."
0:11:12,0:11:20,"Koje je jače, njegovo pravo se primjenjuje i to na način kako on smatra da je to pravo u tom trenutku."
0:11:21,0:11:35,"Pojmovi privatne imovine su od uvijek postojali, pa su nestajali, pa se mijenjali itede Znači, ono imamo znači tko je Amerikanac, jesu li to Indijanci ili oni Europljani koji su poslije došli."
0:11:36,0:11:48,"Pa jesu li onda Europljani i dalje vlasnici SAD-a ili su time što su se Amerikanci proglasili ne mi više nismo evropljani, mi smo sad Amerikanci i oni postali vlasnici."
0:11:49,0:12:15,Jesu li na prostoru bivše Jugoslavije svi ti koji su se useli u tuđe stanove četrdeset pet jesu li oni pravi vlasnici jel njihovo pravo vlasništvo vrijednije od onih koji su do trenutka njihovog useljenja bili vlasnici to su sve neka teoretska pitanja ona pitanja koja vrijede je vlast znači snaga i vlast Vlast.
0:12:16,0:12:23,Da li Sjedinjene američke države mogu promijeniti vlast u Venecueli bez oružane agresije?
0:12:24,0:12:25,Ni na koji način.
0:12:25,0:12:27,Tako nešto je apsolutno nemoguće.
