Start (HH:MM:SS),End (HH:MM:SS),Segment
0:00:00,0:00:21,"Gospođo von der Leyen, nakon što ste glumili Božicu zdravlja i spalili sedamdeset milijardi eura građana EU na lažna cjepiva zbog kojih je umrlo najmanje dvanaest tisuća građana EU, sada glumite i Božicu rata."
0:00:22,0:00:41,"Nakon što su stotine tisuća ljudi ubijene u ratu u Ukrajini i raseljeni milijuni ljudi iz Ukrajine, vi sada želite produžiti tu agoniju i uzeti još pedeset milijardi eura građanima EU-a, a koja će biti posljedica toga?"
0:00:42,0:00:43,Hoće li rat prestati?
0:00:44,0:00:45,Hoće li doći mir?
0:00:46,0:00:46,Neće.
0:00:47,0:00:55,Poginuće još najmanje sto tisuća ljudi koji ne bi poginuli ako zaustavimo ovaj rat.
0:00:56,0:00:57,A kako se ovaj rat može zaustaviti?
0:00:58,0:01:01,"Pregovorima, oružjem se ne može zaustaviti."
0:01:02,0:01:05,Smrtju mladih ljudi ovaj rat se neće zaustaviti.
0:01:06,0:01:10,"To svi znamo, ali nažalost ne želimo to priznati."
0:01:10,0:01:31,"Predsjedniče Macron, s obzirom na brojna ukidanja i ograničenja građanskih prava i sloboda u Francuskoj tijekom pandemije, ja vas molim samo jednu stvar, a to je da dok predsjedate EU činite upravo suprotno svemu onome što ste činili u Francuskoj."
0:01:31,0:02:08,"Predsjednice Europske središnje banke, osim što ste izravno odgovorni za hiperinflaciju koja je dosizala i jedanaest posto sada ste odgovorni i za ono što se zalažete a to je uvođenje digitalnog eura umjesto klasičnog štampanog novca lažete ljude i govorite samo pozitivne stvari digitalnog eura a ne govorite koliko je digitalni euro krhak bez interneta nema novca ne možete kupiti niti kruh."
0:02:09,0:02:13,Nijemci su mislili pa tko bi ikada dignuo sjeverni tok jedan i dva.
0:02:14,0:02:23,Kablovi kojih ima svega nekoliko koji tvore svjetski internet se ponegdje nalaze na dubini od nekoliko desetaka metara.
0:02:24,0:02:29,Svaki terorist ili teroristička država ih može ukinuti.
0:02:29,0:02:34,"U tom trenutku nema trgovine, nema kupovine, nema ničega."
0:02:34,0:02:41,Predsjednica Europske komisije gospođa von der Leyen nas je ponovno nakon nekoliko minuta napustila.
0:02:41,0:02:49,"Eto, gospodine Mišel predsjedniče Europskog vijeća, čestitam vam, vi danas jeste na svojem radnom mjestu."
0:02:50,0:02:54,"Međutim, vi ste najavili također da ćete nas napustiti prije isteka mandata."
0:02:55,0:02:56,Što mi danas možemo reći?
0:02:57,0:03:17,"Da smo mi brod bez kormilara, jedna tisuća osamsto milijardi eura se eu zadužuje uništavamo poljoprivredu u europi gotovo smo uništili automobilsku industriju što možemo reći za ovaj naš brod dem erha definitivno je bez kormilara, a očigledno počinje i tonuti."
0:03:19,0:03:29,"Pa ako se diže kredit onda treba to iskoristiti za nešto što će proizvesti novi novac, a ne baciti u bunar kao što ga bacamo sada."
0:03:30,0:03:49,sto osamdeset milijardi za petsto tisuća ubijenih u ratu u ukrajini taj novac se može bolje iskoristiti zvali ste ih izbjeglicama sad ih nazivate migrantima krajnje vrijeme je da ih zovete pravim imenom počiniteljima kaznenih djela.
0:03:49,0:03:57,"Kad Hrvati zakonito idu raditi u Njemačku, kad se Nijemci presele u Španjolsku, to je definicija migracija."
0:03:58,0:04:19,"One koji dolaze po šumama i gorama bez dokumenata, plaćajući krijumčare da bi legalno prešli desetak državnih granica mogu nazivati migrantima samo lažni liberali, lažni zeleni koji zabranama plastičnim slamki i štapićem za uši spašavaju Europu i cijeli svijet."
0:04:20,0:04:28,"Frau Merkel i njezina medzimica, Fonderlajer gotovo su uništile Njemačku, sad žele uništiti i nas ostale."
0:04:29,0:04:33,"Sve nas želite pretvoriti u Švedsku danas, neće ići."
0:04:34,0:04:46,Izravno zloupotrebom socijalnih fondova država članica financirate krijumčarenje milijuna ljudi u Europu i to novcem sve siromašnijih građana EU.
0:04:50,0:05:05,"Sloboda, pravo izbora, pravo na život i zdravlje, pravo na rad za mnoge od nas to su temeljna ljudska prava za koje su milijuni građana Europe i svijeta položili svoje živote."
0:05:06,0:05:23,"Za obranu naših prava i prava naše djece koje smo stjecali stoljećima, mnogi od nas uključujući i mene, spremni smo riskirati vlastitu slobodu i položiti vlastite živote."
0:05:24,0:05:31,"Nažalost, danas su među nama i oni koji gaze te temeljne vrijednosti."
0:05:32,0:05:50,"Kanada, nekada simbol modernog svijeta je pod vodstvom vaše kvazi liberalne čizme proteklih mjeseci postala simbol kršenja temeljnih ljudskih prava i građanskih sloboda."
